guilt,"[ No answer as I see very little difference between shame and  
guilt.  Therefore see answer for ""shame"".]",
joy,"When I was appointed to position of trust in a group set up to  
change the working environment.",
fear,"I was alone in a cottage I often stay in.  I was woken up by a  
rustling sound in the middle of the night.",
anger,"When I tried to explain to a plumber, face to face, that the  
toilet was broken and he did not believe it (it had been mended  
ten times).",
sadness,"When the result of a project work was treated nonchalantly  
intead of being criticized by the teacher.",
disgust,When programmes on violence or pornography are shown on T.V.,
shame,"When I talked maliciously about a colleague at work to someone  
else.  Immediately afterwards I felt ashamed.",
guilt,"When I decided to take a week s holiday without consulting the  
family first.",
joy,"After my girl and I talked things over our relationship changed  
and became positive.  A diificult time turned into pleasant one.",
fear,"When we could not land our plane and we knew that the fuel was  
running out.  Bad weather had already frightened us.",
anger,"When I read about Reagan's tactical decision concerning the  
South African boycott.",
sadness,"When my half brother became seriously ill with cancer and died  
later.",
disgust,"A film were a woman was attacked and raped.  One did not see the  
worst but it had the desired effect - very strong.",
shame,"I made a comment and it was interpreted completely differently  
from what I had meant.  When I said it I realized how my mother  
had understood it.",
guilt,"I had promised to visit my girlfriend but for different reasons  
could not make it.  I rang up later to tell her that I could not  
come.",
joy,"When I was offered a high position of trust, which I later  
accepted.",
fear,"I had the window open and the door was shut so that the kitten  
would not go out.  My partner came in and started talking about  
something and I forgot about the window and suddenly I saw the  
kitten hanging from the window frame. I was rigid with fright  
till I got hold of her.",
anger,"Some noisy guests arrived at the hotel.  I had been slightly  
irritated earlier.  At night when I was trying to sleep they were  
having a party so I went and yelled at them.  I wanted to sleep  
as I had to get up early the next day.",
sadness,"When I was told that I had not been successful in getting the job I  
had been expecting.  I was sure that I was sufficiently  
qualified.",
disgust,"When my cat vomited and a worm came out which was still alive.  I  
was forced to wipe it up.",
shame,"When I was a child it was found out that I had taken off my  
clothes outdoors.  It was summer and my friend and I were out  
in the woods.  It had felt exciting at that time.  My parents  
discovered that my trousers were back to front and I felt  
ashamed.",
guilt,"When I stole money from my mother and she asked me later if I was  
responsible.  I never admitted it.",
joy,"[ Cycling in the spring sunshine gives me such delight.   
Happiness is to be healthy, my wonderful finance.  Simply being  
here on earth.]",
fear,"When my relationship with my family is very poor I often fear  
being excluded from the group, a fear which is stronger in  
situations when an argument is on hand.",
anger,"Recently when my sister, who is four years younger than me and  
very spoiled, shouted at my mother for no apparent reason .  The  
heart-broken expression on my mother's face made me feel very  
angry.",
sadness,"When I watched the T.V programme called ""The living planet"" and  
saw the far reaching environmental destruction caused by man.",
disgust,"Disgust is a feeling that I have never experienced with peoplie  
but , on the other hand, it has been with repulsive animals, i;e  
snakes on T.V.",
shame,"When relatives have acted strangely, and unfriendly towards me.",
guilt,"When ,due to hunger and tiredness, I became generally irritated  
with my fiancee and made cutting remarks which really hurt him.   
Later I realized that my unfounded irritation had hurt the person  
I love most on earth.",
joy,"On a boat trip to Denmark, 14 of us had a lot of fun and we  
spent SEK 10 each on one armed bandits and against all odds we  
won the jackpot of SEK 1000.",
fear,"A rainy day, I was cycling downhill and a car door suddenly  
opened and while trying to avoid it the back wheels of my bike  
got caught in the tram tracks.  I somersaulted but had no  
injuries.",
anger,"On the way home from Marstrand I was driving behind my father's  
car.  Another car tried to push in front of my father and he was  
forced to swerve and he thus collided the car with a pillar.  The  
other car drove off without even seeing what had happened.",
sadness,"My girlfriend who had spent 6 months abroad broke off our  
relationship by letter.",
disgust,"At the police centre a man between 40-50 was brought in.  He was  
very drunk and in all likelihood had not slept indoors for a long  
time and had relieved himself in his trousers.",
